TX_TIME,TX_DAY,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD,X_TERMINAL,Y_TERMINAL,TX_DATETIME
40969,7,333,392,8.84,False,7.62,-4.94,2018-04-08 11:22:49
16075,7,333,335,20.61,False,6.91,-5.24,2018-04-08 04:27:55
38164,7,333,392,38.69,False,7.62,-4.94,2018-04-08 10:36:04
28150,8,333,1612,19.31,False,6.41,-5.25,2018-04-09 07:49:10
70546,8,333,101,21.85,False,6.49,-4.81,2018-04-09 19:35:46
32937,8,333,4280,34.37,False,6.82,-5.12,2018-04-09 09:08:57
53812,8,333,4280,25.26,False,6.82,-5.12,2018-04-09 14:56:52
61681,8,333,4280,9.05,False,6.82,-5.12,2018-04-09 17:08:01
31562,9,333,101,48.1,False,6.49,-4.81,2018-04-10 08:46:02
0,9,333,3986,15.97,False,6.71,-4.51,2018-04-10 00:00:00
19531,9,333,3698,24.92,False,6.42,-4.98,2018-04-10 05:25:31
55298,2,334,5008,37.26,False,0.02,0.35,2018-04-03 15:21:38
34992,7,334,943,12.92,False,0.01,0.47,2018-04-08 09:43:12
14174,8,334,1872,24.56,False,0.08,0.33,2018-04-09 03:56:14
85745,2,335,6894,56.69,False,-12.91,-34.76,2018-04-03 23:49:05
41764,3,335,6894,85.74,False,-12.91,-34.76,2018-04-04 11:36:04
34743,3,335,6894,137.4,False,-12.91,-34.76,2018-04-04 09:39:03
67386,3,335,6894,113.12,False,-12.91,-34.76,2018-04-04 18:43:06
62410,3,335,6894,52.77,False,-12.91,-34.76,2018-04-04 17:20:10
20242,4,335,6894,53.09,False,-12.91,-34.76,2018-04-05 05:37:22
48808,6,335,4036,67.25,False,-14.36,-33.7,2018-04-07 13:33:28
54581,6,335,6894,84.62,False,-12.91,-34.76,2018-04-07 15:09:41
16413,6,335,6894,130.07,False,-12.91,-34.76,2018-04-07 04:33:33
32973,7,335,4443,111.83,False,-11.61,-34.33,2018-04-08 09:09:33
26247,8,335,6894,44.91,False,-12.91,-34.76,2018-04-09 07:17:27
24619,8,335,4000,22.8,False,-13.83,-33.25,2018-04-09 06:50:19
47005,9,335,7001,28.89,True,-32.49,2.67,2018-04-10 13:03:25
73196,9,335,4514,46.56,True,-44.5,22.48,2018-04-10 20:19:56
41496,0,336,7788,51.49,False,-12.39,-19.57,2018-04-01 11:31:36
33252,0,336,2527,86.17,False,-11.88,-18.29,2018-04-01 09:14:12
32237,0,336,4345,57.61,False,-11.66,-17.94,2018-04-01 08:57:17
26820,1,336,2527,46.82,False,-11.88,-18.29,2018-04-02 07:27:00
18459,1,336,4345,52.12,False,-11.66,-17.94,2018-04-02 05:07:39
44496,2,336,2527,59.61,False,-11.88,-18.29,2018-04-03 12:21:36
64280,3,336,5490,0.0,True,-28.98,-18.96,2018-04-04 17:51:20
73656,4,336,2530,18.65,True,41.24,-21.79,2018-04-05 20:27:36
42171,5,336,5827,9.57,True,-34.51,-28.07,2018-04-06 11:42:51
56013,5,336,1814,0.78,True,-27.61,-28.43,2018-04-06 15:33:33
64859,5,336,4992,25.24,True,-40.64,-15.57,2018-04-06 18:00:59
73411,5,336,6428,29.97,True,-28.38,-28.21,2018-04-06 20:23:31
36471,6,336,3464,5.51,True,-22.56,-26.63,2018-04-07 10:07:51
56803,7,336,877,15.06,True,15.53,-46.26,2018-04-08 15:46:43
60829,7,336,6136,18.0,True,-12.37,-44.82,2018-04-08 16:53:49
66138,7,336,4424,20.49,True,21.08,6.11,2018-04-08 18:22:18
73966,7,336,6983,33.9,True,43.7,-20.33,2018-04-08 20:32:46
81936,7,336,7402,15.29,True,-3.33,-1.26,2018-04-08 22:45:36
86400,7,336,6976,10.53,True,11.21,-47.23,2018-04-09 00:00:00
35408,8,336,2915,15.97,True,-49.17,7.94,2018-04-09 09:50:08
60753,8,336,1734,45.54,True,20.23,36.66,2018-04-09 16:52:33
68037,8,336,1992,54.96,True,37.02,-17.31,2018-04-09 18:53:57
52896,9,336,2290,53.39,True,-15.38,44.12,2018-04-10 14:41:36
80494,9,336,2694,58.75,True,18.68,-21.61,2018-04-10 22:21:34
86400,9,336,4276,60.49,True,-27.71,16.81,2018-04-11 00:00:00
86400,9,336,1848,57.95,True,-23.72,-41.81,2018-04-11 00:00:00
86400,9,336,6371,59.36,True,9.47,22.48,2018-04-11 00:00:00
0,0,337,3958,106.13,False,24.62,23.49,2018-04-01 00:00:00
57113,0,337,7314,60.21,False,23.93,22.43,2018-04-01 15:51:53
58967,1,337,3724,41.57,False,24.24,21.71,2018-04-02 16:22:47
34857,1,337,7038,94.79,False,21.52,20.4,2018-04-02 09:40:57
61686,1,337,1083,70.32,False,22.24,22.6,2018-04-02 17:08:06
33551,1,337,4184,77.57,False,23.43,20.17,2018-04-02 09:19:11
2272,1,337,1626,68.13,False,22.44,20.34,2018-04-02 00:37:52
3588,1,337,3724,45.87,False,24.24,21.71,2018-04-02 00:59:48
14752,2,337,6134,100.12,False,22.36,20.8,2018-04-03 04:05:52
28581,2,337,4184,128.22,False,23.43,20.17,2018-04-03 07:56:21
6255,2,337,5354,69.56,False,24.67,22.08,2018-04-03 01:44:15
44890,2,337,5354,98.61,False,24.67,22.08,2018-04-03 12:28:10
86271,2,337,3724,1.32,False,24.24,21.71,2018-04-03 23:57:51
28048,2,337,4184,158.28,False,23.43,20.17,2018-04-03 07:47:28
24778,2,337,3724,96.69,False,24.24,21.71,2018-04-03 06:52:58
24404,2,337,4184,24.0,False,23.43,20.17,2018-04-03 06:46:44
26889,3,337,1626,157.51,False,22.44,20.34,2018-04-04 07:28:09
19868,4,337,1626,67.39,False,22.44,20.34,2018-04-05 05:31:08
38107,4,337,6134,115.49,False,22.36,20.8,2018-04-05 10:35:07
65777,4,337,4225,83.47,False,25.26,22.27,2018-04-05 18:16:17
0,4,337,4184,43.99,False,23.43,20.17,2018-04-05 00:00:00
19239,4,337,3724,125.08,False,24.24,21.71,2018-04-05 05:20:39
24778,4,337,3724,145.86,False,24.24,21.71,2018-04-05 06:52:58
65561,5,337,2175,42.73,True,-31.94,-22.77,2018-04-06 18:12:41
48626,7,337,527,26.99,True,-29.51,40.24,2018-04-08 13:30:26
70364,7,337,5309,16.28,True,3.14,5.95,2018-04-08 19:32:44
72228,7,337,2986,24.39,True,23.69,-32.55,2018-04-08 20:03:48
86394,7,337,6072,0.12,True,-14.1,-19.03,2018-04-08 23:59:54
86400,7,337,361,4.85,True,-0.19,-3.32,2018-04-09 00:00:00
58003,8,337,4273,17.28,True,-28.15,28.63,2018-04-09 16:06:43
86400,8,337,7102,25.62,True,-25.38,-31.77,2018-04-10 00:00:00
86400,8,337,5663,17.26,True,16.63,14.6,2018-04-10 00:00:00
86400,8,337,2761,25.43,True,-31.22,8.36,2018-04-10 00:00:00
86400,8,337,2594,18.78,True,-7.5,46.31,2018-04-10 00:00:00
86400,8,337,6130,70.18,True,-41.62,26.03,2018-04-10 00:00:00
27602,9,337,4932,41.06,True,34.63,1.09,2018-04-10 07:40:02
44243,9,337,1618,67.79,True,10.63,-2.74,2018-04-10 12:17:23
80983,9,337,3691,52.17,True,-45.76,-18.5,2018-04-10 22:29:43
86400,9,337,6042,43.42,True,-0.9,3.61,2018-04-11 00:00:00
13943,0,338,1057,47.68,False,18.88,26.72,2018-04-01 03:52:23
48530,0,338,2416,30.72,False,18.01,26.78,2018-04-01 13:28:50
33441,1,338,2416,24.27,False,18.01,26.78,2018-04-02 09:17:21
37252,2,338,3521,47.77,False,18.89,26.21,2018-04-03 10:20:52
38232,2,338,1057,47.88,False,18.88,26.72,2018-04-03 10:37:12
42126,3,338,2416,27.34,False,18.01,26.78,2018-04-04 11:42:06
22773,3,338,2416,63.12,False,18.01,26.78,2018-04-04 06:19:33
43499,3,338,176,30.44,False,17.13,28.13,2018-04-04 12:04:59
80377,4,338,1063,36.8,False,15.99,27.41,2018-04-05 22:19:37
53744,4,338,2416,31.37,False,18.01,26.78,2018-04-05 14:55:44
27718,4,338,2416,48.99,False,18.01,26.78,2018-04-05 07:41:58
14872,5,338,2416,15.58,False,18.01,26.78,2018-04-06 04:07:52
27659,6,338,1057,34.29,False,18.88,26.72,2018-04-07 07:40:59
42883,6,338,1057,2.09,False,18.88,26.72,2018-04-07 11:54:43
86400,7,338,1057,42.03,False,18.88,26.72,2018-04-09 00:00:00
33380,7,338,1671,37.06,False,17.53,26.32,2018-04-08 09:16:20
52139,8,338,2416,25.43,False,18.01,26.78,2018-04-09 14:28:59
51077,1,339,3584,98.04,False,0.68,13.1,2018-04-02 14:11:17
65028,2,339,4587,84.32,False,4.24,13.02,2018-04-03 18:03:48
49632,2,339,4826,73.0,False,1.96,12.31,2018-04-03 13:47:12
34531,2,339,1560,50.15,False,0.21,13.54,2018-04-03 09:35:31
27119,2,339,7951,62.56,False,2.38,13.03,2018-04-03 07:31:59
38482,2,339,2009,122.5,False,1.86,14.75,2018-04-03 10:41:22
35614,3,339,2009,67.95,False,1.86,14.75,2018-04-04 09:53:34
37352,4,339,6644,79.56,False,1.43,14.51,2018-04-05 10:22:32
77163,4,339,7951,66.06,False,2.38,13.03,2018-04-05 21:26:03
54422,4,339,2065,95.76,False,2.72,13.32,2018-04-05 15:07:02
44441,5,339,7802,42.46,False,3.29,12.82,2018-04-06 12:20:41
53673,5,339,7951,3.03,False,2.38,13.03,2018-04-06 14:54:33
22788,5,339,7596,59.44,False,0.62,14.18,2018-04-06 06:19:48
38709,6,339,6644,84.94,False,1.43,14.51,2018-04-07 10:45:09
71024,6,339,2009,107.19,False,1.86,14.75,2018-04-07 19:43:44
46577,6,339,4856,67.82,False,1.9,12.75,2018-04-07 12:56:17
36692,6,339,6327,35.27,False,1.5,14.46,2018-04-07 10:11:32
1050,7,339,7239,29.54,False,3.03,12.75,2018-04-08 00:17:30
66616,8,339,6644,52.5,False,1.43,14.51,2018-04-09 18:30:16
32706,8,339,6644,123.12,False,1.43,14.51,2018-04-09 09:05:06
0,8,339,7782,57.63,False,1.4,13.29,2018-04-09 00:00:00
21241,8,339,112,93.47,False,0.5,13.25,2018-04-09 05:54:01
54337,8,339,2065,104.87,False,2.72,13.32,2018-04-09 15:05:37
73364,9,339,6892,104.09,False,2.25,12.92,2018-04-10 20:22:44
48178,9,339,6327,180.68,False,1.5,14.46,2018-04-10 13:22:58
641,9,339,2725,171.2,False,1.02,14.45,2018-04-10 00:10:41
78038,9,339,7782,75.46,False,1.4,13.29,2018-04-10 21:40:38
29059,0,340,3950,61.86,False,5.2,28.38,2018-04-01 08:04:19
37429,2,340,5908,147.38,False,5.06,28.03,2018-04-03 10:23:49
0,4,340,2680,184.88,False,4.29,29.85,2018-04-05 00:00:00
43181,4,340,7780,146.48,False,5.03,25.88,2018-04-05 11:59:41
18607,5,340,6095,125.58,False,3.09,29.5,2018-04-06 05:10:07
50934,6,340,6081,118.22,False,3.23,27.17,2018-04-07 14:08:54
29363,7,340,5908,74.57,False,5.06,28.03,2018-04-08 08:09:23
18498,8,340,3950,127.45,False,5.2,28.38,2018-04-09 05:08:18
70051,0,341,1045,84.53,False,37.82,-8.58,2018-04-01 19:27:31
0,0,341,6408,124.32,False,38.46,-9.51,2018-04-01 00:00:00
45582,0,341,2554,0.0,False,37.47,-8.06,2018-04-01 12:39:42
9134,0,341,7030,35.05,False,37.65,-8.18,2018-04-01 02:32:14
43191,1,341,1045,36.24,False,37.82,-8.58,2018-04-02 11:59:51
25401,1,341,1045,107.92,False,37.82,-8.58,2018-04-02 07:03:21
66947,1,341,6408,109.24,False,38.46,-9.51,2018-04-02 18:35:47
10480,1,341,2554,109.0,False,37.47,-8.06,2018-04-02 02:54:40
33621,2,341,6408,146.76,False,38.46,-9.51,2018-04-03 09:20:21
48405,2,341,6408,119.13,False,38.46,-9.51,2018-04-03 13:26:45
54322,2,341,1045,90.1,False,37.82,-8.58,2018-04-03 15:05:22
35838,2,341,1045,118.79,False,37.82,-8.58,2018-04-03 09:57:18
61819,2,341,1045,61.81,False,37.82,-8.58,2018-04-03 17:10:19
34392,3,341,3838,47.69,False,36.55,-8.24,2018-04-04 09:33:12
59551,3,341,6408,82.83,False,38.46,-9.51,2018-04-04 16:32:31
48953,3,341,7030,60.72,False,37.65,-8.18,2018-04-04 13:35:53
72355,3,341,1045,18.93,False,37.82,-8.58,2018-04-04 20:05:55
58842,3,341,7030,110.44,False,37.65,-8.18,2018-04-04 16:20:42
36851,3,341,1045,20.38,False,37.82,-8.58,2018-04-04 10:14:11
50850,4,341,358,118.39,False,40.53,-9.05,2018-04-05 14:07:30
78639,4,341,1045,98.41,False,37.82,-8.58,2018-04-05 21:50:39
30925,5,341,2554,99.75,False,37.47,-8.06,2018-04-06 08:35:25
53210,5,341,1045,85.99,False,37.82,-8.58,2018-04-06 14:46:50
25507,5,341,7030,96.24,False,37.65,-8.18,2018-04-06 07:05:07
52598,5,341,1045,163.99,False,37.82,-8.58,2018-04-06 14:36:38
44950,5,341,1045,136.87,False,37.82,-8.58,2018-04-06 12:29:10
71026,6,341,7030,75.92,False,37.65,-8.18,2018-04-07 19:43:46
67943,6,341,2554,45.06,False,37.47,-8.06,2018-04-07 18:52:23
39356,6,341,2554,54.23,False,37.47,-8.06,2018-04-07 10:55:56
40049,6,341,6408,0.0,False,38.46,-9.51,2018-04-07 11:07:29
79187,7,341,1045,62.8,False,37.82,-8.58,2018-04-08 21:59:47
58939,7,341,7030,83.16,False,37.65,-8.18,2018-04-08 16:22:19
37767,8,341,1045,26.77,False,37.82,-8.58,2018-04-09 10:29:27
24918,8,341,1045,65.35,False,37.82,-8.58,2018-04-09 06:55:18
33707,8,341,2554,38.01,False,37.47,-8.06,2018-04-09 09:21:47
29458,8,341,6408,91.15,False,38.46,-9.51,2018-04-09 08:10:58
60737,8,341,1045,30.87,False,37.82,-8.58,2018-04-09 16:52:17
25598,9,341,358,82.04,False,40.53,-9.05,2018-04-10 07:06:38
39930,9,341,1045,60.51,False,37.82,-8.58,2018-04-10 11:05:30
61647,9,341,6408,80.92,False,38.46,-9.51,2018-04-10 17:07:27
10736,9,341,6408,44.46,False,38.46,-9.51,2018-04-10 02:58:56
9978,9,341,2554,67.44,False,37.47,-8.06,2018-04-10 02:46:18
16637,9,341,1045,8.85,False,37.82,-8.58,2018-04-10 04:37:17
2095,0,342,853,48.54,False,6.79,31.31,2018-04-01 00:34:55
15892,0,342,853,20.52,False,6.79,31.31,2018-04-01 04:24:52
44389,0,342,2968,25.81,False,8.08,33.27,2018-04-01 12:19:49
55617,0,342,1411,23.74,False,5.54,31.23,2018-04-01 15:26:57
34128,1,342,1810,27.04,False,6.2,33.06,2018-04-02 09:28:48
47388,1,342,5649,24.98,False,7.44,32.37,2018-04-02 13:09:48
56017,2,342,853,16.74,False,6.79,31.31,2018-04-03 15:33:37
39184,3,342,853,8.21,False,6.79,31.31,2018-04-04 10:53:04
38301,4,342,1810,16.59,False,6.2,33.06,2018-04-05 10:38:21
64307,4,342,2727,6.55,False,7.15,34.47,2018-04-05 17:51:47
33695,5,342,853,17.98,False,6.79,31.31,2018-04-06 09:21:35
56616,5,342,1810,8.81,False,6.2,33.06,2018-04-06 15:43:36
60980,6,342,2413,13.28,True,17.11,30.03,2018-04-07 16:56:20
35921,8,342,1655,22.26,True,-19.99,-30.11,2018-04-09 09:58:41
38837,9,342,1301,37.3,True,-15.42,34.11,2018-04-10 10:47:17
10432,0,343,6502,26.35,False,-0.19,-0.47,2018-04-01 02:53:52
57820,1,343,2045,3.74,True,-19.93,30.83,2018-04-02 16:03:40
74438,1,343,4509,12.91,True,-1.05,-1.63,2018-04-02 20:40:38
28799,2,343,2989,1.63,True,-23.89,-12.32,2018-04-03 07:59:59
66398,2,343,1418,7.66,True,47.7,13.83,2018-04-03 18:26:38
38567,3,343,3650,1.51,True,-5.84,2.74,2018-04-04 10:42:47
58533,3,343,6224,0.01,True,-12.47,32.44,2018-04-04 16:15:33
64693,3,343,7209,1.74,True,15.76,45.83,2018-04-04 17:58:13
65690,3,343,6256,7.58,True,-7.84,-0.81,2018-04-04 18:14:50
82674,4,343,5223,11.15,True,-8.72,-17.68,2018-04-05 22:57:54
83046,4,343,5621,24.23,True,-7.64,3.84,2018-04-05 23:04:06
85401,4,343,59,33.87,True,-43.27,-10.92,2018-04-05 23:43:21
86400,4,343,6412,37.04,True,15.61,43.97,2018-04-06 00:00:00
50584,5,343,1540,42.07,True,27.31,-24.7,2018-04-06 14:03:04
55627,5,343,5957,42.52,True,45.64,-3.11,2018-04-06 15:27:07
65875,5,343,2118,60.99,True,0.29,-2.83,2018-04-06 18:17:55
68976,5,343,1168,73.39,True,-15.52,16.72,2018-04-06 19:09:36
83541,5,343,4145,92.21,True,-16.93,-45.42,2018-04-06 23:12:21
60020,6,343,3963,99.38,True,27.91,-32.27,2018-04-07 16:40:20
73557,6,343,405,110.52,True,26.1,-41.76,2018-04-07 20:25:57
76036,6,343,4315,114.96,True,6.01,33.17,2018-04-07 21:07:16
86400,6,343,3379,136.87,True,-11.46,48.63,2018-04-08 00:00:00
86400,6,343,3557,162.94,True,21.66,-14.12,2018-04-08 00:00:00
35362,7,343,6231,171.38,True,8.6,-48.75,2018-04-08 09:49:22
64335,7,343,7095,171.04,True,19.47,7.87,2018-04-08 17:52:15
64583,7,343,6311,191.37,True,14.05,44.88,2018-04-08 17:56:23
50079,8,343,6135,212.72,True,40.81,21.66,2018-04-09 13:54:39
61127,8,343,2516,235.69,True,-22.77,-16.67,2018-04-09 16:58:47
86400,8,343,293,255.2,True,2.62,2.75,2018-04-10 00:00:00
86400,8,343,2432,279.57,True,-10.32,-11.81,2018-04-10 00:00:00
55868,9,343,6905,314.61,True,40.22,2.34,2018-04-10 15:31:08
86400,9,343,4136,353.99,True,-2.95,-1.85,2018-04-11 00:00:00
50390,1,344,2797,121.67,False,-17.83,2.5,2018-04-02 13:59:50
55232,2,344,3390,70.89,False,-17.64,2.01,2018-04-03 15:20:32
29347,2,344,2797,137.91,False,-17.83,2.5,2018-04-03 08:09:07
48945,4,344,173,139.09,True,30.48,8.92,2018-04-05 13:35:45
51382,5,344,3374,183.04,True,-41.56,27.15,2018-04-06 14:16:22
86400,5,344,7604,229.16,True,5.69,3.54,2018-04-07 00:00:00
26003,7,344,430,285.06,True,-37.12,11.22,2018-04-08 07:13:23
40275,7,344,2625,333.55,True,18.88,-4.01,2018-04-08 11:11:15
50533,8,344,2290,344.91,True,-15.38,44.12,2018-04-09 14:02:13
54416,8,344,5875,388.06,True,16.74,-20.76,2018-04-09 15:06:56
33999,9,344,1513,434.14,True,-29.7,-36.71,2018-04-10 09:26:39
24349,0,345,4978,12.24,False,1.56,-37.06,2018-04-01 06:45:49
53716,0,345,7573,33.54,False,2.6,-35.41,2018-04-01 14:55:16
53421,1,345,7707,22.09,False,0.64,-34.59,2018-04-02 14:50:21
65071,1,345,4978,11.39,False,1.56,-37.06,2018-04-02 18:04:31
37259,2,345,7573,35.71,False,2.6,-35.41,2018-04-03 10:20:59
60391,2,345,7707,15.96,False,0.64,-34.59,2018-04-03 16:46:31
86051,3,345,3022,24.3,False,1.95,-34.96,2018-04-04 23:54:11
44956,3,345,209,38.71,False,0.5,-33.62,2018-04-04 12:29:16
74238,3,345,199,26.79,False,1.07,-37.53,2018-04-04 20:37:18
66665,4,345,199,20.07,False,1.07,-37.53,2018-04-05 18:31:05
76568,5,345,6574,26.5,False,2.69,-35.69,2018-04-06 21:16:08
49488,5,345,7707,21.49,False,0.64,-34.59,2018-04-06 13:44:48
47519,6,345,5952,16.5,False,1.4,-35.06,2018-04-07 13:11:59
41950,6,345,4978,26.22,False,1.56,-37.06,2018-04-07 11:39:10
22081,6,345,5265,18.57,False,2.07,-37.36,2018-04-07 06:08:01
1205,6,345,5952,9.87,False,1.4,-35.06,2018-04-07 00:20:05
42918,7,345,4978,38.47,False,1.56,-37.06,2018-04-08 11:55:18
36060,8,345,3022,25.6,False,1.95,-34.96,2018-04-09 10:01:00
66433,9,345,7707,36.82,False,0.64,-34.59,2018-04-10 18:27:13
59574,0,346,6713,67.96,False,2.65,-17.12,2018-04-01 16:32:54
33397,1,346,490,76.83,False,2.19,-16.57,2018-04-02 09:16:37
68850,1,346,6713,122.1,False,2.65,-17.12,2018-04-02 19:07:30
86400,1,346,902,113.19,False,2.7,-17.28,2018-04-03 00:00:00
44073,1,346,902,25.58,False,2.7,-17.28,2018-04-02 12:14:33
55239,2,346,902,99.3,False,2.7,-17.28,2018-04-03 15:20:39
0,2,346,902,16.7,False,2.7,-17.28,2018-04-03 00:00:00
34063,2,346,902,39.48,False,2.7,-17.28,2018-04-03 09:27:43
11018,4,346,6713,76.32,False,2.65,-17.12,2018-04-05 03:03:38
68023,5,346,6713,58.09,False,2.65,-17.12,2018-04-06 18:53:43
9998,5,346,902,70.75,False,2.7,-17.28,2018-04-06 02:46:38
21000,6,346,6713,31.79,False,2.65,-17.12,2018-04-07 05:50:00
62394,6,346,6713,102.62,False,2.65,-17.12,2018-04-07 17:19:54
37414,7,346,6713,87.58,False,2.65,-17.12,2018-04-08 10:23:34
21714,7,346,6713,81.1,False,2.65,-17.12,2018-04-08 06:01:54
35522,7,346,902,21.63,False,2.7,-17.28,2018-04-08 09:52:02
66941,8,346,7600,88.11,True,-31.55,-4.35,2018-04-09 18:35:41
69057,8,346,3379,87.08,True,-11.46,48.63,2018-04-09 19:10:57
70934,8,346,2621,92.07,True,21.18,-13.46,2018-04-09 19:42:14
72641,9,346,339,119.54,True,32.17,-36.26,2018-04-10 20:10:41
74811,9,346,5578,153.9,True,20.17,42.62,2018-04-10 20:46:51
82452,9,346,7460,192.1,True,30.84,-20.32,2018-04-10 22:54:12
48225,0,347,1846,110.03,False,3.79,38.58,2018-04-01 13:23:45
33901,0,347,1846,82.2,False,3.79,38.58,2018-04-01 09:25:01
47015,0,347,1846,71.31,False,3.79,38.58,2018-04-01 13:03:35
36903,0,347,3016,125.92,False,4.04,39.24,2018-04-01 10:15:03
24140,1,347,1846,82.25,False,3.79,38.58,2018-04-02 06:42:20
17413,1,347,1846,0.0,False,3.79,38.58,2018-04-02 04:50:13
67103,1,347,1846,125.84,False,3.79,38.58,2018-04-02 18:38:23
33491,1,347,1846,78.53,False,3.79,38.58,2018-04-02 09:18:11
37414,1,347,2730,65.56,False,2.1,39.95,2018-04-02 10:23:34
33439,2,347,1846,94.21,False,3.79,38.58,2018-04-03 09:17:19
35576,2,347,1846,92.49,False,3.79,38.58,2018-04-03 09:52:56
76554,3,347,1846,91.51,False,3.79,38.58,2018-04-04 21:15:54
45695,3,347,1841,54.71,False,3.17,38.51,2018-04-04 12:41:35
42912,3,347,1846,12.62,False,3.79,38.58,2018-04-04 11:55:12
73993,3,347,1846,39.9,False,3.79,38.58,2018-04-04 20:33:13
4827,3,347,1846,72.59,False,3.79,38.58,2018-04-04 01:20:27
50284,4,347,3016,127.32,False,4.04,39.24,2018-04-05 13:58:04
48095,4,347,1846,112.04,False,3.79,38.58,2018-04-05 13:21:35
61796,4,347,1846,108.46,False,3.79,38.58,2018-04-05 17:09:56
20527,4,347,1841,96.16,False,3.17,38.51,2018-04-05 05:42:07
15499,4,347,1846,152.97,False,3.79,38.58,2018-04-05 04:18:19
22639,5,347,2598,72.13,True,34.0,14.41,2018-04-06 06:17:19
46160,5,347,855,96.27,True,7.04,2.86,2018-04-06 12:49:20
86400,6,347,1151,56.51,True,-6.92,24.68,2018-04-08 00:00:00
86400,6,347,6849,60.77,True,7.8,8.21,2018-04-08 00:00:00
86400,6,347,6198,104.46,True,16.67,24.95,2018-04-08 00:00:00
51153,7,347,5802,130.08,True,4.54,-18.32,2018-04-08 14:12:33
51599,7,347,800,118.53,True,-4.27,8.59,2018-04-08 14:19:59
73588,8,347,7824,138.35,True,6.06,7.65,2018-04-09 20:26:28
86400,8,347,4232,170.22,True,-0.83,49.77,2018-04-10 00:00:00
37743,9,347,294,203.03,True,3.7,5.22,2018-04-10 10:29:03
59205,9,347,4158,226.61,True,-0.89,-43.34,2018-04-10 16:26:45
69498,9,347,2446,217.76,True,1.76,30.44,2018-04-10 19:18:18
81540,9,347,7779,239.66,True,38.48,-25.2,2018-04-10 22:39:00
66360,0,348,734,35.92,False,8.8,-42.64,2018-04-01 18:26:00
38478,1,348,6225,54.57,False,8.68,-42.97,2018-04-02 10:41:18
9155,1,348,5719,0.0,False,9.93,-43.38,2018-04-02 02:32:35
29659,1,348,734,15.33,False,8.8,-42.64,2018-04-02 08:14:19
0,1,348,6225,60.01,False,8.68,-42.97,2018-04-02 00:00:00
27377,2,348,6225,36.24,False,8.68,-42.97,2018-04-03 07:36:17
45983,2,348,734,54.8,False,8.8,-42.64,2018-04-03 12:46:23
48858,2,348,734,48.18,False,8.8,-42.64,2018-04-03 13:34:18
52589,2,348,5107,32.83,False,9.62,-44.28,2018-04-03 14:36:29
54581,3,348,7700,45.24,True,17.84,25.52,2018-04-04 15:09:41
69030,3,348,5964,47.62,True,1.65,23.24,2018-04-04 19:10:30
46228,4,348,6603,35.93,True,16.88,-26.48,2018-04-05 12:50:28
58953,4,348,2963,45.34,True,-17.98,-34.43,2018-04-05 16:22:33
86400,4,348,4626,49.0,True,-4.15,11.71,2018-04-06 00:00:00
86400,4,348,7162,94.47,True,37.41,-32.18,2018-04-06 00:00:00
40735,5,348,6269,88.74,True,10.81,6.79,2018-04-06 11:18:55
65493,5,348,1498,86.28,True,-2.89,7.32,2018-04-06 18:11:33
65713,5,348,2591,87.02,True,6.14,-2.64,2018-04-06 18:15:13
74410,5,348,4189,97.37,True,-25.51,13.31,2018-04-06 20:40:10
77752,5,348,3129,89.07,True,9.0,40.83,2018-04-06 21:35:52
65512,6,348,4482,75.63,True,-14.69,-23.65,2018-04-07 18:11:52
79717,6,348,5453,94.26,True,-20.35,12.12,2018-04-07 22:08:37
86400,6,348,1732,138.9,True,-2.49,-8.61,2018-04-08 00:00:00
86400,6,348,3985,170.66,True,-32.02,-37.27,2018-04-08 00:00:00
50494,7,348,853,201.69,True,6.79,31.31,2018-04-08 14:01:34
62208,7,348,4780,215.63,True,37.42,18.26,2018-04-08 17:16:48
40610,8,348,761,212.33,True,14.13,10.46,2018-04-09 11:16:50
58725,8,348,7297,248.03,True,12.34,-20.86,2018-04-09 16:18:45
65097,8,348,1286,284.04,True,-15.9,2.37,2018-04-09 18:04:57
73289,8,348,4503,328.49,True,-13.28,-7.11,2018-04-09 20:21:29
81965,8,348,4618,387.28,True,0.76,0.56,2018-04-09 22:46:05
84605,8,348,1100,406.64,True,37.49,31.3,2018-04-09 23:30:05
85689,8,348,6284,455.61,True,19.88,21.22,2018-04-09 23:48:09
23138,9,348,7206,471.12,True,4.82,30.14,2018-04-10 06:25:38
70480,9,348,6505,518.83,True,-18.39,-21.48,2018-04-10 19:34:40
75785,9,348,3883,565.84,True,-10.18,9.8,2018-04-10 21:03:05
86400,9,348,3608,632.18,True,-6.22,-27.59,2018-04-11 00:00:00
86400,9,348,5612,672.68,True,-18.34,9.55,2018-04-11 00:00:00
71693,0,349,2113,23.77,False,-11.54,-14.13,2018-04-01 19:54:53
18719,0,349,3970,27.19,False,-11.5,-14.08,2018-04-01 05:11:59
44057,0,349,6080,32.54,False,-13.05,-13.59,2018-04-01 12:14:17
59259,1,349,5892,15.13,True,22.94,-24.18,2018-04-02 16:27:39
59788,1,349,2517,14.01,True,-6.05,5.7,2018-04-02 16:36:28
65544,1,349,3640,19.4,True,26.92,9.42,2018-04-02 18:12:24
86400,1,349,2757,14.82,True,0.86,-5.24,2018-04-03 00:00:00
41793,2,349,792,13.02,True,32.33,37.34,2018-04-03 11:36:33
58756,2,349,524,11.05,True,43.12,5.8,2018-04-03 16:19:16
23614,3,349,1018,5.82,True,3.32,4.64,2018-04-04 06:33:34
